course_id,module_name,course_level,course_name,course_levelrank,duration,no_of_enrollments,no_of_ratings,course_rating,created_time,creator_name
3189,Power Platform,Beginner,Power Platform_Beginner,2,40,1000,250,2,25-09-2020,Ollie Giovanetti
3190,IaC,Beginner,IaC_Beginner,2,9,1000,250,3,29-07-2017,Max Dron
3191,IaC,Beginner,IaC_Beginner,1,25,6000,1376,5,23-08-2022,Vivie Orrell
3192,Deep Learning,Advanced,Deep Learning_Advanced,3,15,8000,316,5,15-02-2020,Anson Lackemann
3193,AWS,Advanced,AWS_Advanced,3,15,2000,754,5,02-04-2020,Berny Provis
3194,CSS,Advanced,CSS_Advanced,4,6,6000,1758,5,22-07-2017,Hermie Temblett
3195,AWS,Expert,AWS_Expert,4,30,3000,1097,5,05-01-2023,Amalea Andriss
3196,MS Office,Expert,MS Office_Expert,3,6,2000,500,3,13-08-2022,Germain Allsop
3197,Hadoop,Intermediate,Hadoop_Intermediate,3,25,4000,3758,4,02-07-2020,Olenka Demanche
3198,Python,Expert,Python_Expert,4,12,2000,500,5,30-08-2017,Teddie Greenhall
3199,Machine Learning,Beginner,Machine Learning_Beginner,2,30,5000,1336,4,18-06-2022,Dilan Sayles
3200,Power BI,Expert,Power BI_Expert,4,12,7000,2048,4,15-04-2022,Barbabra Bamsey
3201,MS Office,Intermediate,MS Office_Intermediate,2,20,1000,771,4,24-09-2019,Lynnette Ziems
3202,Hadoop,Beginner,Hadoop_Beginner,2,9,9000,303,3,09-02-2021,Janina Gogarty
3203,SQL,Advanced,SQL_Advanced,4,30,2000,500,4,02-12-2017,Darice Soutar
3204,Machine Learning,Expert,Machine Learning_Expert,4,35,8000,2097,5,28-06-2021,Yettie Jameson
3205,Tableau,Intermediate,Tableau_Intermediate,2,25,1000,250,4,26-11-2017,Malva Novotne
3206,Hadoop,Intermediate,Hadoop_Intermediate,3,12,5000,2085,2,02-05-2017,Fairlie Breit
3207,CSS,Beginner,CSS_Beginner,2,15,2000,1675,4,28-05-2018,Bendite Hischke
3208,Machine Learning,Expert,Machine Learning_Expert,3,40,7000,3149,2,14-05-2021,Erasmus Grainger
3209,AWS,Expert,AWS_Expert,4,30,1000,250,3,07-05-2017,Madella Luckcock
3210,Power BI,Intermediate,Power BI_Intermediate,2,30,8000,3709,5,04-01-2021,Jackie Dodridge
3211,AWS,Beginner,AWS_Beginner,2,30,10000,1480,1,08-01-2020,Guthry Blackaller
3212,R Language,Expert,R Language_Expert,4,12,1000,228,2,27-03-2018,Myra Fogel
3213,Javascript,Expert,Javascript_Expert,4,9,4000,2164,5,24-12-2017,Cal Coultas
3214,R Language,Expert,R Language_Expert,4,20,2000,500,5,24-02-2019,Terencio Hayman
3215,MS Office,Beginner,MS Office_Beginner,1,20,2000,298,5,05-12-2018,Lidia Crockford
3216,Power BI,Expert,Power BI_Expert,3,20,1000,794,5,05-08-2020,Brennan Lomasney
3217,IaC,Advanced,IaC_Advanced,2,35,1000,871,5,01-06-2018,Ardys Lant
3218,Machine Learning,Expert,Machine Learning_Expert,4,6,7000,2203,5,25-03-2017,Theressa Sphinxe
3219,Azure PaaS,Beginner,Azure PaaS_Beginner,1,9,1000,250,5,29-04-2022,Donetta Grazier
3220,Azure IaaS,Advanced,Azure IaaS_Advanced,3,15,8000,3618,2,02-02-2018,Willi Beckmann
3221,Python,Beginner,Python_Beginner,1,3,9000,3007,4,28-03-2019,Yasmin Longmaid
3222,Word Press,Expert,Word Press_Expert,3,25,2000,500,4,11-10-2017,Gillie Bedborough
3223,R Language,Advanced,R Language_Advanced,2,15,9000,2506,5,19-09-2020,Corabel Fancutt
3224,IaC,Intermediate,IaC_Intermediate,2,25,4000,3797,2,12-03-2017,Karney Roots
3225,Deep Learning,Advanced,Deep Learning_Advanced,2,6,1000,250,5,17-02-2020,Marinna Overthrow
3226,Hadoop,Intermediate,Hadoop_Intermediate,1,30,2000,500,4,19-10-2022,Maurice Lawlan
3227,Databases,Beginner,Databases_Beginner,1,12,1000,250,4,30-05-2018,Deeyn Orme
3228,Hadoop,Advanced,Hadoop_Advanced,4,9,2000,1689,,16-08-2021,Ira Kovnot
3229,Tableau,Expert,Tableau_Expert,4,35,1000,510,3,11-10-2022,Catherina Osbiston
3230,CSS,Intermediate,CSS_Intermediate,2,3,2000,500,4,26-08-2020,Jason Bewsey
3231,Word Press,Expert,Word Press_Expert,4,3,3000,1754,5,20-05-2020,Dalston Biskupski
3232,Databases,Intermediate,Databases_Intermediate,3,20,4000,3318,5,17-02-2019,Shane Fittall
3233,Azure PaaS,Advanced,Azure PaaS_Advanced,4,35,9000,2781,4,12-09-2019,Adrian Palomba
3234,Tableau,Advanced,Tableau_Advanced,3,25,1000,250,5,10-04-2019,Marcel Scaysbrook
3235,Machine Learning,Advanced,Machine Learning_Advanced,3,15,3000,750,1,16-06-2018,Sianna Allmen
3236,Power BI,Beginner,Power BI_Beginner,1,25,2000,500,3,22-08-2022,Lou Demanche
3237,Azure PaaS,Intermediate,Azure PaaS_Intermediate,2,35,3000,569,5,21-08-2019,Jarib Mayberry
3238,Hadoop,Expert,Hadoop_Expert,4,15,7000,3485,3,08-10-2019,Ardella Betancourt
3239,MS Office,Expert,MS Office_Expert,4,30,2000,500,4,11-04-2021,Saundra Seymour
3240,Javascript,Intermediate,Javascript_Intermediate,1,3,5000,1216,5,14-12-2018,Jeffie Whyke
3241,Deep Learning,Advanced,Deep Learning_Advanced,3,6,1000,906,4,28-01-2022,Allyce Gouldeby
3242,Javascript,Advanced,Javascript_Advanced,3,30,2000,500,4,31-03-2018,Jacquenetta Neller
3243,Javascript,Expert,Javascript_Expert,4,25,1000,250,3,20-03-2021,Joelle Gatteridge
3244,Deep Learning,Beginner,Deep Learning_Beginner,1,20,8000,2713,3,01-08-2018,Clarissa Churchouse
3245,Azure PaaS,Intermediate,Azure PaaS_Intermediate,1,30,3000,750,4,15-09-2018,Merlina Coulthart
3246,CSS,Intermediate,CSS_Intermediate,1,6,6000,1815,5,25-12-2017,Ricky Burkhill
3247,Deep Learning,Beginner,Deep Learning_Beginner,1,6,1000,532,4,14-05-2019,Isabelita Geertje
3248,HTML,Expert,HTML_Expert,4,30,1000,250,3,20-10-2019,Gilberta Jarmain
3249,Python,Beginner,Python_Beginner,1,6,10000,298,1,13-01-2021,Joeann Stribling
3250,Power Platform,Expert,Power Platform_Expert,4,20,3000,1931,4,01-11-2021,Pia Dorkin
3251,Power Platform,Beginner,Power Platform_Beginner,2,12,3000,598,4,15-10-2018,Annis St Ange
3252,Hadoop,Expert,Hadoop_Expert,4,35,1000,250,3,15-11-2021,Violet Geelan
3253,SQL,Intermediate,SQL_Intermediate,2,12,1000,250,4,16-03-2019,Bethena Scroggie
3254,Tableau,Expert,Tableau_Expert,4,15,2000,500,3,05-09-2017,Ad Kynston
3255,Javascript,Expert,Javascript_Expert,4,6,3000,750,5,08-10-2022,Quinlan Kinnin
3256,Databases,Beginner,Databases_Beginner,2,12,10000,1588,4,15-01-2017,Grata Lewry
3257,R Language,Expert,R Language_Expert,3,30,3000,750,2,27-06-2019,Scotty Argrave
3258,AWS,Beginner,AWS_Beginner,1,30,2000,1403,5,28-04-2017,Curtis Beasant
3259,Word Press,Beginner,Word Press_Beginner,2,25,2000,1061,3,10-03-2017,Bernelle Beagen
3260,Deep Learning,Intermediate,Deep Learning_Intermediate,1,30,2000,500,5,12-03-2018,Erin Chaffey
3261,Power Platform,Intermediate,Power Platform_Intermediate,2,25,9000,1352,4,03-12-2017,Rodrigo Boulder
3262,MS Office,Intermediate,MS Office_Intermediate,2,3,1000,250,4,11-09-2017,Fidel Crowcum
3263,Deep Learning,Intermediate,Deep Learning_Intermediate,2,12,5000,3470,4,08-10-2019,Valaria Flude
3264,MS Office,Advanced,MS Office_Advanced,2,25,4000,2693,4,22-05-2019,Cosimo Ealden
3265,R Language,Intermediate,R Language_Intermediate,1,30,3000,750,5,19-10-2018,Siobhan Shaul
3266,AWS,Advanced,AWS_Advanced,3,9,3000,750,5,20-01-2018,Maximo Romer
3267,CSS,Expert,CSS_Expert,4,35,2000,500,5,11-10-2019,Tate Tuffey
3268,Databases,Intermediate,Databases_Intermediate,1,20,3000,750,5,29-06-2017,Jean Guyet
3269,SQL,Advanced,SQL_Advanced,3,30,2000,1367,5,01-12-2018,Chrysa Betun
3270,Power Platform,Advanced,Power Platform_Advanced,3,20,7000,162,4,11-12-2021,Sophronia Copo
3271,Power BI,Intermediate,Power BI_Intermediate,1,3,2000,500,3,14-09-2022,Donica Riddel
3272,AWS,Beginner,AWS_Beginner,1,20,3000,2930,4,21-01-2017,Rubina Birdsall
3273,Azure IaaS,Expert,Azure IaaS_Expert,4,15,2000,500,4,01-10-2022,Mathias Whitefoot
3274,MS Office,Intermediate,MS Office_Intermediate,3,9,5000,3117,2,17-04-2018,Marcelle Lebourn
3275,Tableau,Advanced,Tableau_Advanced,3,25,3000,2882,3,18-07-2019,Bren Gamlyn
3276,Hadoop,Advanced,Hadoop_Advanced,3,25,5000,2045,5,09-07-2022,Tedman Hearnshaw
3277,Databases,Advanced,Databases_Advanced,3,20,4000,1409,5,22-12-2017,Virgil Allbon
3278,HTML,Intermediate,HTML_Intermediate,2,30,10000,3409,4,07-05-2019,Winnie LAbbet
3279,Tableau,Intermediate,Tableau_Intermediate,3,40,5000,3335,5,01-02-2020,Onfre Mularkey
3280,IaC,Advanced,IaC_Advanced,3,15,3000,1096,4,11-06-2020,Ozzie Benterman
3281,Python,Beginner,Python_Beginner,2,30,10000,1462,5,14-12-2019,Winfred Shutte
3282,Javascript,Advanced,Javascript_Advanced,3,9,3000,2377,5,21-06-2017,Vivianne Pargiter
3283,HTML,Beginner,HTML_Beginner,1,15,1000,250,5,01-05-2019,Annora Gossage
3284,Tableau,Intermediate,Tableau_Intermediate,2,9,5000,1817,4,17-02-2019,Liz Chatto
3285,IaC,Beginner,IaC_Beginner,2,15,2000,500,3,10-10-2018,Inge Tabourin
3286,Hadoop,Advanced,Hadoop_Advanced,3,15,1000,250,4,09-10-2021,Edmon Sayre
3287,CSS,Advanced,CSS_Advanced,3,15,6000,486,5,19-08-2021,Donal Piddletown
3288,Tableau,Intermediate,Tableau_Intermediate,2,30,10000,1218,,23-05-2019,Faun Thomann
3289,HTML,Advanced,HTML_Advanced,2,9,2000,500,2,01-04-2017,Fiorenze Salsbury
3290,MS Office,Expert,MS Office_Expert,4,25,10000,1012,5,02-08-2018,Trish Peckham
3291,Word Press,Beginner,Word Press_Beginner,1,30,5000,121,1,03-06-2017,Christa Draye
3292,SQL,Expert,SQL_Expert,3,30,2000,500,4,11-04-2022,Roseann Cozins
3293,R Language,Intermediate,R Language_Intermediate,2,15,10000,2976,2,30-11-2020,Hillel Grombridge
3294,Python,Beginner,Python_Beginner,1,20,6000,1772,5,25-12-2022,Eileen Gould
3295,Power BI,Expert,Power BI_Expert,4,9,3000,2277,3,30-12-2021,Windy Stuckes
3296,Deep Learning,Advanced,Deep Learning_Advanced,4,12,1000,250,3,03-06-2020,Erroll Garner
3297,SQL,Intermediate,SQL_Intermediate,1,35,1000,250,5,05-07-2022,Bunni Chansonnau
3298,HTML,Expert,HTML_Expert,4,20,1000,250,4,30-06-2020,Erroll Bern
3299,Databases,Advanced,Databases_Advanced,3,6,7000,3604,4,07-05-2019,Kellie Junkin
3300,Databases,Advanced,Databases_Advanced,4,20,1000,250,4,14-11-2022,Chanda Gruszczak
3301,R Language,Intermediate,R Language_Intermediate,2,20,2000,500,4,12-03-2017,Korey Warmington
3302,Azure PaaS,Advanced,Azure PaaS_Advanced,3,20,2000,500,4,22-01-2021,Corinne Ferreira
3303,Hadoop,Intermediate,Hadoop_Intermediate,2,30,1000,250,1,07-03-2018,Silvie Chatto
3304,Power BI,Expert,Power BI_Expert,4,35,6000,3978,4,28-10-2020,Ennis Sulman
3305,CSS,Advanced,CSS_Advanced,3,25,4000,2424,4,31-03-2018,Andres Mumbray
3306,Power Platform,Expert,Power Platform_Expert,3,30,2000,884,5,22-06-2017,Gabbey Cattonnet
3307,AWS,Advanced,AWS_Advanced,2,6,3000,744,4,02-10-2022,Terese Sowthcote
3308,Word Press,Expert,Word Press_Expert,3,15,2000,500,5,21-03-2019,Rosy Bosson
3309,MS Office,Intermediate,MS Office_Intermediate,2,35,6000,3270,4,18-10-2017,Anetta Kellough
3310,Azure PaaS,Beginner,Azure PaaS_Beginner,1,30,9000,3003,5,27-01-2020,Grayce Samet
3311,R Language,Beginner,R Language_Beginner,1,15,10000,1563,5,27-06-2017,Pippo Hightown
3312,Javascript,Expert,Javascript_Expert,3,9,2000,500,2,24-04-2020,Thomasa Eliot
3313,SQL,Advanced,SQL_Advanced,4,20,4000,1408,4,12-10-2018,Sara-ann Fust
3314,Azure IaaS,Intermediate,Azure IaaS_Intermediate,3,15,10000,1655,4,12-03-2019,Francesca Parfitt
3315,CSS,Expert,CSS_Expert,3,12,2000,500,5,13-06-2021,Keriann Flintoff
3316,R Language,Beginner,R Language_Beginner,1,12,2000,500,,11-06-2018,Romola Jantot
3317,CSS,Intermediate,CSS_Intermediate,2,20,1000,312,5,01-03-2020,Burlie Sowter
3318,SQL,Beginner,SQL_Beginner,1,20,2000,500,2,05-05-2021,Minne Palley
3319,Python,Intermediate,Python_Intermediate,1,15,2000,500,2,31-01-2018,Layney Frankowski
3320,SQL,Beginner,SQL_Beginner,1,20,1000,250,5,04-09-2017,Ancell Frangleton
3321,SQL,Advanced,SQL_Advanced,2,25,1000,250,5,07-03-2017,Cariotta Downey
3322,AWS,Advanced,AWS_Advanced,2,20,2000,1169,5,22-09-2021,Katuscha Brosel
3323,Databases,Intermediate,Databases_Intermediate,3,35,4000,2279,5,08-10-2021,Alasteir Smithson
3324,HTML,Expert,HTML_Expert,4,35,2000,1580,5,27-02-2022,Shelby Trethowan
3325,Python,Beginner,Python_Beginner,2,30,3000,1732,2,31-07-2022,Sybila Signorelli
3326,Deep Learning,Expert,Deep Learning_Expert,4,35,2000,1212,5,26-01-2017,Alley Pesik
3327,Deep Learning,Advanced,Deep Learning_Advanced,3,35,7000,623,3,11-12-2019,Jeremias Bullene
3328,HTML,Advanced,HTML_Advanced,3,35,1000,250,2,23-09-2017,Tabbatha De Matteis
3329,CSS,Expert,CSS_Expert,3,3,6000,457,5,12-01-2018,Kaye Owthwaite
3330,Word Press,Beginner,Word Press_Beginner,1,15,9000,3190,5,01-04-2021,Lissi Walker
3331,Databases,Beginner,Databases_Beginner,1,15,10000,2319,4,22-12-2020,Eward Holburn
3332,Azure IaaS,Expert,Azure IaaS_Expert,3,30,2000,500,4,06-04-2021,Heath Beeken
3333,HTML,Advanced,HTML_Advanced,4,30,2000,1551,4,19-05-2020,Zebulen Galvin
3334,HTML,Advanced,HTML_Advanced,2,25,3000,2459,1,27-05-2019,Carmelle Essel
3335,Databases,Beginner,Databases_Beginner,1,6,6000,175,5,07-05-2018,Lebbie Ventum
3336,Hadoop,Beginner,Hadoop_Beginner,1,30,2000,500,5,21-12-2017,Maddie Sugars
3337,Tableau,Beginner,Tableau_Beginner,1,35,2000,742,2,22-11-2020,Goran Lennon
3338,HTML,Intermediate,HTML_Intermediate,2,30,1000,250,5,13-04-2017,Terry Gaynesford
3339,Machine Learning,Advanced,Machine Learning_Advanced,4,15,1000,164,3,22-03-2022,Chanda Mea
3340,Deep Learning,Expert,Deep Learning_Expert,3,9,3000,2984,4,01-12-2022,Averyl Heggman
3341,Python,Expert,Python_Expert,4,25,3000,750,4,21-12-2020,Hurley Missenden
3342,Deep Learning,Advanced,Deep Learning_Advanced,3,30,9000,1453,1,17-09-2017,Ninon Sabatini
3343,R Language,Beginner,R Language_Beginner,1,12,2000,500,4,24-11-2018,Noel Fairbrass
3344,HTML,Advanced,HTML_Advanced,4,20,1000,250,4,28-01-2021,Pris Domleo
3345,Word Press,Expert,Word Press_Expert,4,15,4000,571,5,16-06-2017,Lowell Tansey
3346,Machine Learning,Expert,Machine Learning_Expert,3,30,3000,629,3,05-03-2017,Gay Harold
3347,Word Press,Expert,Word Press_Expert,4,30,2000,500,4,23-06-2022,Lucie Minerdo
3348,Word Press,Advanced,Word Press_Advanced,2,25,2000,216,5,18-06-2020,Ralina Bilson
3349,Databases,Intermediate,Databases_Intermediate,2,12,1000,250,5,07-10-2018,Leslie Ascroft
3350,Azure PaaS,Intermediate,Azure PaaS_Intermediate,2,20,7000,2186,5,02-09-2021,Dee Eberle
3351,Power Platform,Beginner,Power Platform_Beginner,2,15,2000,500,1,01-03-2021,Sofia Pepineaux
3352,Machine Learning,Expert,Machine Learning_Expert,4,9,7000,206,3,25-10-2021,Kalvin Treadger
3353,MS Office,Intermediate,MS Office_Intermediate,2,25,3000,986,5,11-10-2021,Ludwig Jepensen
3354,Machine Learning,Advanced,Machine Learning_Advanced,3,35,6000,3517,4,08-04-2020,Nara Gniewosz
3355,MS Office,Expert,MS Office_Expert,3,35,3000,1458,4,16-12-2021,Bertie Lawlings
3356,SQL,Advanced,SQL_Advanced,2,6,2000,500,5,17-09-2019,David Cadore
3357,IaC,Expert,IaC_Expert,4,30,3000,911,,01-02-2017,Tore Ollett
3358,CSS,Beginner,CSS_Beginner,2,25,2000,500,5,08-02-2019,Amaleta Climson
3359,Deep Learning,Expert,Deep Learning_Expert,4,30,7000,779,,08-07-2017,Binnie January
3360,Javascript,Advanced,Javascript_Advanced,2,30,5000,2766,5,16-06-2019,Jessa Bonass
3361,Word Press,Beginner,Word Press_Beginner,2,30,1000,250,5,29-07-2018,My Matuszyk
3362,AWS,Intermediate,AWS_Intermediate,3,30,10000,3976,3,01-02-2021,Rafaela Frearson
3363,AWS,Intermediate,AWS_Intermediate,2,20,1000,719,4,13-03-2019,Maryellen Laidler
3364,MS Office,Expert,MS Office_Expert,4,35,1000,210,4,29-10-2017,Burnard Beincken
3365,Python,Expert,Python_Expert,3,15,8000,1313,4,16-03-2020,Joelly Hatwell
3366,R Language,Advanced,R Language_Advanced,4,15,3000,1473,5,26-03-2020,Priscella Olivey
3367,CSS,Intermediate,CSS_Intermediate,3,30,1000,250,4,14-07-2018,Marla Retchford
3368,Machine Learning,Expert,Machine Learning_Expert,3,9,1000,951,1,24-03-2020,Lucinda McKirdy
3369,Power BI,Intermediate,Power BI_Intermediate,2,12,2000,1867,4,14-07-2019,Eward Waddilow
3370,Machine Learning,Intermediate,Machine Learning_Intermediate,2,35,1000,175,4,14-11-2017,Marinna Ervine
3371,CSS,Beginner,CSS_Beginner,1,30,7000,2784,5,10-03-2019,Michel Barroux
3372,Machine Learning,Expert,Machine Learning_Expert,3,9,1000,250,4,29-08-2020,Jerri Boxen
3373,Hadoop,Intermediate,Hadoop_Intermediate,1,25,1000,250,2,26-10-2019,Sibyl Husselbee
3374,Hadoop,Beginner,Hadoop_Beginner,2,35,3000,750,4,27-07-2019,Tucker Dearlove
3375,Python,Beginner,Python_Beginner,1,9,6000,1000,4,03-12-2021,Edward Farbrace
3376,Hadoop,Beginner,Hadoop_Beginner,1,12,9000,573,3,13-06-2021,Milty Gravatt
3377,Hadoop,Intermediate,Hadoop_Intermediate,2,25,9000,442,1,25-04-2018,Rurik Hrinchishin
3378,Deep Learning,Beginner,Deep Learning_Beginner,1,3,7000,3257,5,07-05-2021,Algernon Bracco
3379,Deep Learning,Advanced,Deep Learning_Advanced,3,9,1000,250,4,04-11-2021,Tansy Dockwra
3380,Deep Learning,Beginner,Deep Learning_Beginner,1,15,3000,750,2,06-12-2022,Kahaleel Nichol
3381,R Language,Beginner,R Language_Beginner,2,30,10000,3134,4,18-03-2017,Pierce Cowderay
3382,Python,Expert,Python_Expert,4,12,9000,2181,5,17-04-2019,Vittoria Verralls
3383,Power Platform,Intermediate,Power Platform_Intermediate,2,40,3000,967,5,28-01-2022,Monty Bennis
3384,Power BI,Intermediate,Power BI_Intermediate,2,9,7000,272,4,23-10-2021,Tracy Duiged
3385,MS Office,Expert,MS Office_Expert,4,30,1000,250,2,06-04-2020,Loren Preon
3386,IaC,Intermediate,IaC_Intermediate,2,20,9000,2367,5,06-03-2021,Cristi Orrice
3387,Tableau,Beginner,Tableau_Beginner,2,20,2000,1169,4,03-03-2017,Clo Lambird
3388,Azure PaaS,Intermediate,Azure PaaS_Intermediate,3,3,3000,750,5,23-10-2022,Gray Upham
3389,Javascript,Beginner,Javascript_Beginner,1,35,1000,250,2,04-06-2017,Dimitry Llorente
3390,Tableau,Beginner,Tableau_Beginner,1,9,2000,1726,4,19-11-2018,Cherri Bille
3391,Azure IaaS,Intermediate,Azure IaaS_Intermediate,3,20,4000,2898,,25-03-2019,Valaree Van der Beek
3392,Azure IaaS,Beginner,Azure IaaS_Beginner,1,3,3000,760,5,21-04-2020,Winifield Scorrer
3393,Word Press,Beginner,Word Press_Beginner,1,6,1000,250,4,16-08-2022,Vaughan Bilfoot
3394,Power Platform,Advanced,Power Platform_Advanced,3,15,5000,552,5,05-06-2017,Tye Evett
3395,HTML,Expert,HTML_Expert,3,12,4000,1011,2,30-10-2019,Lucilia Chippendale
3396,Power Platform,Intermediate,Power Platform_Intermediate,2,20,1000,250,5,03-08-2021,Marjorie Guppy
3397,R Language,Expert,R Language_Expert,4,12,2000,1301,4,20-03-2022,Cassondra Marquet
3398,AWS,Beginner,AWS_Beginner,1,15,2000,500,4,31-07-2018,Ludovico Huntley
3399,HTML,Beginner,HTML_Beginner,1,20,2000,500,1,18-07-2021,Thomasa Clew
3400,Power BI,Expert,Power BI_Expert,4,30,8000,804,5,11-05-2020,Christabella Hartfleet
3401,SQL,Beginner,SQL_Beginner,1,20,9000,301,2,02-01-2022,Luciana Forri
3402,Word Press,Beginner,Word Press_Beginner,1,25,10000,1114,3,23-01-2020,Caritta Filipov
3403,Word Press,Expert,Word Press_Expert,4,15,1000,402,3,26-07-2019,Lorelle Sherrin
3404,Power Platform,Expert,Power Platform_Expert,4,30,1000,469,5,19-05-2019,Nell Partkya
3405,SQL,Beginner,SQL_Beginner,1,40,4000,472,1,19-04-2019,Cheri Halpin
3406,CSS,Advanced,CSS_Advanced,2,6,7000,332,4,16-05-2020,Con Gowry
3407,Azure IaaS,Intermediate,Azure IaaS_Intermediate,3,30,1000,756,5,20-05-2019,Tab Dyne
3408,Azure PaaS,Intermediate,Azure PaaS_Intermediate,3,35,4000,2752,1,02-07-2019,Kaitlin Sharrier
3409,Azure IaaS,Expert,Azure IaaS_Expert,4,30,2000,827,5,25-11-2019,Cissy Spatig
3410,Deep Learning,Intermediate,Deep Learning_Intermediate,3,30,1000,250,4,09-04-2021,Perrine Donnachie
3411,Azure PaaS,Expert,Azure PaaS_Expert,4,6,3000,399,5,06-06-2017,Denyse McMullen
3412,Databases,Expert,Databases_Expert,3,40,2000,71,5,07-08-2018,Cecilius Stredwick
3413,Machine Learning,Beginner,Machine Learning_Beginner,1,15,1000,250,4,10-03-2019,Louisa Poltone
3414,Power Platform,Intermediate,Power Platform_Intermediate,1,20,3000,750,4,27-01-2021,Giffer Hassekl
3415,Machine Learning,Expert,Machine Learning_Expert,3,20,1000,250,4,02-10-2021,Ogden Dunbleton
3416,R Language,Intermediate,R Language_Intermediate,1,12,6000,2217,3,04-06-2019,Barbara-anne Oris
3417,Python,Intermediate,Python_Intermediate,1,25,9000,2815,4,29-10-2020,Alena Culver
3418,Azure PaaS,Intermediate,Azure PaaS_Intermediate,3,9,2000,500,5,05-12-2018,Abbey Kayley
3419,Power BI,Beginner,Power BI_Beginner,1,6,2000,557,4,24-11-2020,Vivia Loyndon
3420,AWS,Advanced,AWS_Advanced,2,20,2000,500,1,19-12-2021,Leonhard Casassa
3421,Power Platform,Expert,Power Platform_Expert,4,30,4000,3918,3,05-07-2021,Orran Portt
3422,Tableau,Expert,Tableau_Expert,4,25,9000,2990,,24-01-2019,Annecorinne Episcopio
3423,Azure IaaS,Advanced,Azure IaaS_Advanced,2,30,3000,750,4,09-08-2018,Galven Flory
3424,Python,Beginner,Python_Beginner,2,6,1000,250,4,28-02-2021,Martha Jaycock
3425,Javascript,Intermediate,Javascript_Intermediate,2,9,3000,1469,3,20-11-2022,Corabelle Monini
3426,Machine Learning,Expert,Machine Learning_Expert,4,15,1000,96,2,20-11-2020,Tonnie Parkyns
3427,R Language,Intermediate,R Language_Intermediate,2,35,1000,250,5,01-07-2017,Enrique Fuster
3428,Javascript,Expert,Javascript_Expert,4,25,7000,1928,1,10-01-2017,Ramon Quarrington
3429,Python,Expert,Python_Expert,4,20,9000,3005,5,22-11-2017,Chalmers Shiell
3430,Azure IaaS,Beginner,Azure IaaS_Beginner,1,12,1000,98,4,02-08-2018,Jenda Canadas
3431,Azure PaaS,Advanced,Azure PaaS_Advanced,2,15,9000,2347,3,24-06-2018,Alaine Richemont
3432,Deep Learning,Intermediate,Deep Learning_Intermediate,2,20,3000,339,5,28-03-2019,Axe Durrett
3433,Python,Beginner,Python_Beginner,1,15,2000,500,4,20-09-2022,Frants Tibalt
3434,SQL,Beginner,SQL_Beginner,2,25,1000,250,5,12-02-2021,Brittni Quartly
3435,Javascript,Advanced,Javascript_Advanced,3,30,9000,2909,5,14-01-2018,Abbi Piken
3436,SQL,Intermediate,SQL_Intermediate,3,15,1000,365,4,24-05-2019,Auria Haynes
3437,AWS,Beginner,AWS_Beginner,2,3,1000,250,5,10-12-2018,Kial Cockshut
3438,SQL,Advanced,SQL_Advanced,4,30,1000,250,,29-03-2017,Glennie Amberg
3439,Power Platform,Intermediate,Power Platform_Intermediate,2,15,1000,250,5,08-07-2020,Tootsie Winfrey
3440,Azure IaaS,Advanced,Azure IaaS_Advanced,3,9,2000,1937,4,21-12-2019,Wilfred Lumber
3441,SQL,Advanced,SQL_Advanced,2,30,3000,556,5,30-10-2021,Korie Romanet
3442,Hadoop,Advanced,Hadoop_Advanced,4,25,1000,250,1,01-05-2019,Leta Rosone
3443,Power Platform,Expert,Power Platform_Expert,3,35,2000,613,5,03-11-2018,Joshia Cavalier
3444,Databases,Expert,Databases_Expert,4,30,7000,985,3,29-04-2022,Sydelle Give
3445,SQL,Intermediate,SQL_Intermediate,3,20,10000,1901,3,02-11-2022,Drucill Merner
3446,HTML,Intermediate,HTML_Intermediate,1,15,6000,838,1,02-11-2021,Regine Evered
3447,Javascript,Intermediate,Javascript_Intermediate,2,35,2000,500,4,21-01-2017,Roldan Storer
3448,Power BI,Intermediate,Power BI_Intermediate,3,15,3000,1874,4,19-12-2019,Rafa Franses
